"Ma","T","U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.2391,494.35,5.3162,-0.01774,0,8.1036e+05,1,0,0,0,0.05
0.23913,494.35,5.3168,-0.017742,0,8.1036e+05,1,0.0013557,0.0013557,0,0.05
0.23916,494.34,5.3174,-0.017744,0,8.1036e+05,1,0.0027114,0.0027114,0,0.05
0.23919,494.34,5.318,-0.017746,0,8.1036e+05,1,0.0040671,0.0040671,0,0.05
0.23921,494.34,5.3186,-0.017748,0,8.1036e+05,1,0.0054228,0.0054228,0,0.05
0.23924,494.34,5.3192,-0.01775,0,8.1036e+05,1,0.0067785,0.0067785,0,0.05
0.23927,494.34,5.3199,-0.017753,0,8.1036e+05,1,0.0081342,0.0081342,0,0.05
0.23935,494.33,5.3215,-0.017764,0,8.1034e+05,1,0.0094899,0.0094899,0,0.05
0.23942,494.33,5.3231,-0.017775,0,8.1033e+05,1,0.010846,0.010846,0,0.05
0.23949,494.33,5.3247,-0.017786,0,8.1031e+05,1,0.012201,0.012201,0,0.05
0.23956,494.32,5.3263,-0.017797,0,8.103e+05,1,0.013557,0.013557,0,0.05
0.23964,494.32,5.3279,-0.017808,0,8.1028e+05,1,0.014913,0.014913,0,0.05
0.23971,494.32,5.3295,-0.017822,0,8.1027e+05,1,0.016268,0.016268,0,0.05
0.2398,494.31,5.3315,-0.017849,0,8.1024e+05,1,0.017624,0.017624,0,0.05
0.23989,494.31,5.3335,-0.017876,0,8.1022e+05,1,0.01898,0.01898,0,0.05
0.23998,494.3,5.3355,-0.017903,0,8.1019e+05,1,0.020335,0.020335,0,0.05
0.24007,494.3,5.3375,-0.01793,0,8.1017e+05,1,0.021691,0.021691,0,0.05
0.24016,494.3,5.3395,-0.017957,0,8.1014e+05,1,0.023047,0.023047,0,0.05
0.24025,494.29,5.3414,-0.017989,0,8.1012e+05,1,0.024403,0.024403,0,0.05
0.24033,494.29,5.3432,-0.018033,0,8.1009e+05,1,0.025758,0.025758,0,0.05
0.24042,494.29,5.345,-0.018077,0,8.1007e+05,1,0.027114,0.027114,0,0.05
0.2405,494.28,5.3468,-0.018121,0,8.1005e+05,1,0.02847,0.02847,0,0.05
0.24058,494.28,5.3486,-0.018165,0,8.1002e+05,1,0.029825,0.029825,0,0.05
0.24066,494.27,5.3504,-0.018209,0,8.1e+05,1,0.031181,0.031181,0,0.05
0.24074,494.27,5.3521,-0.018258,0,8.0998e+05,1,0.032537,0.032537,0,0.05
0.24081,494.27,5.3537,-0.018316,0,8.0996e+05,1,0.033893,0.033893,0,0.05
0.24088,494.26,5.3553,-0.018374,0,8.0994e+05,1,0.035248,0.035248,0,0.05
0.24096,494.26,5.3569,-0.018432,0,8.0992e+05,1,0.036604,0.036604,0,0.05
0.24103,494.26,5.3585,-0.01849,0,8.0989e+05,1,0.03796,0.03796,0,0.05
0.2411,494.25,5.3601,-0.018548,0,8.0987e+05,1,0.039315,0.039315,0,0.05
0.24117,494.25,5.3616,-0.018613,0,8.0986e+05,1,0.040671,0.040671,0,0.05
0.24124,494.25,5.3632,-0.018684,0,8.0984e+05,1,0.042027,0.042027,0,0.05
0.24131,494.24,5.3647,-0.018755,0,8.0982e+05,1,0.043382,0.043382,0,0.05
0.24138,494.24,5.3663,-0.018826,0,8.098e+05,1,0.044738,0.044738,0,0.05
0.24146,494.24,5.3679,-0.018897,0,8.0978e+05,1,0.046094,0.046094,0,0.05
0.24153,494.23,5.3694,-0.018968,0,8.0976e+05,1,0.047449,0.047449,0,0.05
0.2416,494.23,5.371,-0.019047,0,8.0974e+05,1,0.048805,0.048805,0,0.05
0.24167,494.23,5.3726,-0.019131,0,8.0972e+05,1,0.050161,0.050161,0,0.05
0.24175,494.22,5.3742,-0.019215,0,8.097e+05,1,0.051517,0.051517,0,0.05
0.24182,494.22,5.3759,-0.0193,0,8.0968e+05,1,0.052872,0.052872,0,0.05
0.24189,494.22,5.3775,-0.019384,0,8.0966e+05,1,0.054228,0.054228,0,0.05
0.24197,494.21,5.3791,-0.019468,0,8.0964e+05,1,0.055584,0.055584,0,0.05
0.24204,494.21,5.3808,-0.019562,0,8.0962e+05,1,0.056939,0.056939,0,0.05
0.24212,494.21,5.3825,-0.019659,0,8.096e+05,1,0.058295,0.058295,0,0.05
0.2422,494.2,5.3841,-0.019757,0,8.0958e+05,1,0.059651,0.059651,0,0.05
0.24227,494.2,5.3858,-0.019855,0,8.0956e+05,1,0.061007,0.061007,0,0.05
0.24235,494.19,5.3875,-0.019953,0,8.0954e+05,1,0.062362,0.062362,0,0.05
0.24243,494.19,5.3892,-0.020051,0,8.0952e+05,1,0.063718,0.063718,0,0.05
0.24251,494.19,5.3909,-0.02016,0,8.095e+05,1,0.065074,0.065074,0,0.05
0.24259,494.18,5.3927,-0.020272,0,8.0948e+05,1,0.066429,0.066429,0,0.05
0.24267,494.18,5.3944,-0.020383,0,8.0946e+05,1,0.067785,0.067785,0,0.05
0.24275,494.18,5.3962,-0.020495,0,8.0944e+05,1,0.069141,0.069141,0,0.05
0.24283,494.17,5.398,-0.020607,0,8.0942e+05,1,0.070496,0.070496,0,0.05
0.24291,494.17,5.3997,-0.020719,0,8.0939e+05,1,0.071852,0.071852,0,0.05
0.24299,494.16,5.4015,-0.020843,0,8.0937e+05,1,0.073208,0.073208,0,0.05
0.24307,494.16,5.4033,-0.020969,0,8.0935e+05,1,0.074564,0.074564,0,0.05
0.24315,494.16,5.4051,-0.021095,0,8.0933e+05,1,0.075919,0.075919,0,0.05
0.24324,494.15,5.4069,-0.021221,0,8.0931e+05,1,0.077275,0.077275,0,0.05
0.24332,494.15,5.4088,-0.021347,0,8.0928e+05,1,0.078631,0.078631,0,0.05
0.2434,494.14,5.4106,-0.021473,0,8.0926e+05,1,0.079986,0.079986,0,0.05
0.24349,494.14,5.4125,-0.021614,0,8.0924e+05,1,0.081342,0.081342,0,0.05
0.24357,494.14,5.4143,-0.021754,0,8.0922e+05,1,0.082698,0.082698,0,0.05
0.24366,494.13,5.4162,-0.021895,0,8.0919e+05,1,0.084053,0.084053,0,0.05
0.24374,494.13,5.4181,-0.022035,0,8.0917e+05,1,0.085409,0.085409,0,0.05
0.24383,494.12,5.42,-0.022176,0,8.0915e+05,1,0.086765,0.086765,0,0.05
0.24391,494.12,5.4219,-0.022318,0,8.0912e+05,1,0.08812,0.08812,0,0.05
0.244,494.12,5.4238,-0.022473,0,8.091e+05,1,0.089476,0.089476,0,0.05
0.24409,494.11,5.4258,-0.022628,0,8.0908e+05,1,0.090832,0.090832,0,0.05
0.24418,494.11,5.4278,-0.022783,0,8.0905e+05,1,0.092188,0.092188,0,0.05
0.24427,494.1,5.4297,-0.022939,0,8.0903e+05,1,0.093543,0.093543,0,0.05
0.24436,494.1,5.4317,-0.023094,0,8.0901e+05,1,0.094899,0.094899,0,0.05
0.24445,494.1,5.4337,-0.023252,0,8.0898e+05,1,0.096255,0.096255,0,0.05
0.24454,494.09,5.4357,-0.023422,0,8.0896e+05,1,0.09761,0.09761,0,0.05
0.24464,494.09,5.4378,-0.023593,0,8.0893e+05,1,0.098966,0.098966,0,0.05
0.24473,494.08,5.4398,-0.023763,0,8.0891e+05,1,0.10032,0.10032,0,0.05
0.24482,494.08,5.4419,-0.023934,0,8.0888e+05,1,0.10168,0.10168,0,0.05
0.24492,494.07,5.4439,-0.024104,0,8.0886e+05,1,0.10303,0.10303,0,0.05
0.24501,494.07,5.446,-0.024279,0,8.0883e+05,1,0.10439,0.10439,0,0.05
0.24511,494.06,5.4481,-0.024465,0,8.088e+05,1,0.10574,0.10574,0,0.05
0.24521,494.06,5.4503,-0.02465,0,8.0878e+05,1,0.1071,0.1071,0,0.05
0.2453,494.05,5.4524,-0.024836,0,8.0875e+05,1,0.10846,0.10846,0,0.05
0.2454,494.05,5.4545,-0.025022,0,8.0873e+05,1,0.10981,0.10981,0,0.05
0.2455,494.04,5.4567,-0.025208,0,8.087e+05,1,0.11117,0.11117,0,0.05
0.2456,494.04,5.4589,-0.0254,0,8.0867e+05,1,0.11252,0.11252,0,0.05
0.2457,494.04,5.4611,-0.025602,0,8.0865e+05,1,0.11388,0.11388,0,0.05
0.2458,494.03,5.4634,-0.025803,0,8.0862e+05,1,0.11523,0.11523,0,0.05
0.24591,494.03,5.4656,-0.026005,0,8.0859e+05,1,0.11659,0.11659,0,0.05
0.24601,494.02,5.4679,-0.026207,0,8.0856e+05,1,0.11795,0.11795,0,0.05
0.24611,494.02,5.4701,-0.026408,0,8.0854e+05,1,0.1193,0.1193,0,0.05
0.24622,494.01,5.4724,-0.026618,0,8.0851e+05,1,0.12066,0.12066,0,0.05
0.24632,494.01,5.4748,-0.026836,0,8.0848e+05,1,0.12201,0.12201,0,0.05
0.24643,494,5.4771,-0.027054,0,8.0845e+05,1,0.12337,0.12337,0,0.05
0.24654,493.99,5.4795,-0.027272,0,8.0842e+05,1,0.12472,0.12472,0,0.05
0.24665,493.99,5.4818,-0.02749,0,8.0839e+05,1,0.12608,0.12608,0,0.05
0.24675,493.98,5.4842,-0.027707,0,8.0836e+05,1,0.12744,0.12744,0,0.05
0.24686,493.98,5.4866,-0.027935,0,8.0833e+05,1,0.12879,0.12879,0,0.05
0.24698,493.97,5.4891,-0.02817,0,8.083e+05,1,0.13015,0.13015,0,0.05
0.24709,493.97,5.4916,-0.028404,0,8.0827e+05,1,0.1315,0.1315,0,0.05
0.2472,493.96,5.494,-0.028639,0,8.0824e+05,1,0.13286,0.13286,0,0.05
0.24731,493.96,5.4965,-0.028873,0,8.0821e+05,1,0.13421,0.13421,0,0.05
0.24743,493.95,5.499,-0.029108,0,8.0818e+05,1,0.13557,0.13557,0,0.05
0.24754,493.95,5.5016,-0.029354,0,8.0815e+05,1,0.13693,0.13693,0,0.05
0.24766,493.94,5.5042,-0.029606,0,8.0812e+05,1,0.13828,0.13828,0,0.05
0.24778,493.94,5.5068,-0.029857,0,8.0809e+05,1,0.13964,0.13964,0,0.05
0.2479,493.93,5.5094,-0.030109,0,8.0805e+05,1,0.14099,0.14099,0,0.05
0.24802,493.92,5.512,-0.030361,0,8.0802e+05,1,0.14235,0.14235,0,0.05
0.24814,493.92,5.5146,-0.030612,0,8.0799e+05,1,0.1437,0.1437,0,0.05
0.24826,493.91,5.5173,-0.030878,0,8.0796e+05,1,0.14506,0.14506,0,0.05
0.24839,493.91,5.52,-0.031147,0,8.0792e+05,1,0.14642,0.14642,0,0.05
0.24851,493.9,5.5228,-0.031416,0,8.0789e+05,1,0.14777,0.14777,0,0.05
0.24864,493.89,5.5255,-0.031685,0,8.0786e+05,1,0.14913,0.14913,0,0.05
0.24876,493.89,5.5283,-0.031954,0,8.0782e+05,1,0.15048,0.15048,0,0.05
0.24889,493.88,5.531,-0.032224,0,8.0779e+05,1,0.15184,0.15184,0,0.05
0.24902,493.87,5.5339,-0.032509,0,8.0775e+05,1,0.15319,0.15319,0,0.05
0.24915,493.87,5.5368,-0.032796,0,8.0772e+05,1,0.15455,0.15455,0,0.05
0.24928,493.86,5.5397,-0.033083,0,8.0768e+05,1,0.15591,0.15591,0,0.05
0.24941,493.86,5.5426,-0.03337,0,8.0764e+05,1,0.15726,0.15726,0,0.05
0.24955,493.85,5.5455,-0.033657,0,8.0761e+05,1,0.15862,0.15862,0,0.05
0.24968,493.84,5.5484,-0.033944,0,8.0757e+05,1,0.15997,0.15997,0,0.05
0.24982,493.84,5.5514,-0.03425,0,8.0754e+05,1,0.16133,0.16133,0,0.05
0.24996,493.83,5.5545,-0.034555,0,8.075e+05,1,0.16268,0.16268,0,0.05
0.25009,493.82,5.5575,-0.034861,0,8.0746e+05,1,0.16404,0.16404,0,0.05
0.25023,493.82,5.5606,-0.035167,0,8.0742e+05,1,0.1654,0.1654,0,0.05
0.25037,493.81,5.5636,-0.035472,0,8.0738e+05,1,0.16675,0.16675,0,0.05
0.25051,493.8,5.5667,-0.035779,0,8.0735e+05,1,0.16811,0.16811,0,0.05
0.25066,493.79,5.5699,-0.036104,0,8.0731e+05,1,0.16946,0.16946,0,0.05
0.25081,493.79,5.5731,-0.036429,0,8.0727e+05,1,0.17082,0.17082,0,0.05
0.25095,493.78,5.5763,-0.036753,0,8.0723e+05,1,0.17217,0.17217,0,0.05
0.2511,493.77,5.5795,-0.037078,0,8.0719e+05,1,0.17353,0.17353,0,0.05
0.25125,493.77,5.5828,-0.037402,0,8.0715e+05,1,0.17489,0.17489,0,0.05
0.25139,493.76,5.586,-0.037731,0,8.0711e+05,1,0.17624,0.17624,0,0.05
0.25155,493.75,5.5894,-0.038075,0,8.0706e+05,1,0.1776,0.1776,0,0.05
0.2517,493.74,5.5928,-0.038419,0,8.0702e+05,1,0.17895,0.17895,0,0.05
0.25186,493.74,5.5962,-0.038763,0,8.0698e+05,1,0.18031,0.18031,0,0.05
0.25201,493.73,5.5996,-0.039107,0,8.0694e+05,1,0.18166,0.18166,0,0.05
0.25217,493.72,5.603,-0.039451,0,8.0689e+05,1,0.18302,0.18302,0,0.05
0.25232,493.71,5.6064,-0.039801,0,8.0685e+05,1,0.18438,0.18438,0,0.05
0.25249,493.71,5.6099,-0.040165,0,8.0681e+05,1,0.18573,0.18573,0,0.05
0.25265,493.7,5.6135,-0.040529,0,8.0676e+05,1,0.18709,0.18709,0,0.05
0.25281,493.69,5.617,-0.040893,0,8.0672e+05,1,0.18844,0.18844,0,0.05
0.25297,493.68,5.6205,-0.041258,0,8.0667e+05,1,0.1898,0.1898,0,0.05
0.25313,493.67,5.6241,-0.041622,0,8.0663e+05,1,0.19115,0.19115,0,0.05
0.2533,493.67,5.6278,-0.042014,-1.0881e-22,8.0658e+05,1,0.19251,0.19251,0,0.05
0.25349,493.66,5.632,-0.042452,-3.9839e-22,8.0653e+05,1,0.19387,0.19387,0,0.05
0.25368,493.65,5.6361,-0.042891,-6.8798e-22,8.0648e+05,1,0.19522,0.19522,0,0.05
0.25387,493.64,5.6402,-0.04333,-9.7756e-22,8.0643e+05,1,0.19658,0.19658,0,0.05
0.25406,493.63,5.6444,-0.043768,-1.2671e-21,8.0638e+05,1,0.19793,0.19793,0,0.05
0.25424,493.62,5.6485,-0.044207,-1.5567e-21,8.0633e+05,1,0.19929,0.19929,0,0.05
0.25443,493.61,5.6525,-0.044631,-1.7088e-21,8.0629e+05,1,0.20064,0.20064,0,0.05
0.2546,493.6,5.6563,-0.045038,-1.7088e-21,8.0624e+05,1,0.202,0.202,0,0.05
0.25478,493.59,5.6602,-0.045446,-1.7088e-21,8.062e+05,1,0.20335,0.20335,0,0.05
0.25495,493.58,5.664,-0.045854,-1.7088e-21,8.0615e+05,1,0.20471,0.20471,0,0.05
0.25513,493.57,5.6679,-0.046261,-1.7088e-21,8.061e+05,1,0.20607,0.20607,0,0.05
0.2553,493.57,5.6717,-0.046669,-1.7088e-21,8.0606e+05,1,0.20742,0.20742,0,0.05
0.25548,493.56,5.6756,-0.047077,-1.7088e-21,8.0601e+05,1,0.20878,0.20878,0,0.05
0.25566,493.55,5.6794,-0.047484,-1.7076e-21,8.0597e+05,1,0.21013,0.21013,0,0.05
0.25585,493.54,5.6837,-0.047913,-1.4788e-21,8.0592e+05,1,0.21149,0.21149,0,0.05
0.25604,493.53,5.6879,-0.048342,-1.25e-21,8.0586e+05,1,0.21284,0.21284,0,0.05
0.25624,493.52,5.6921,-0.048771,-1.0212e-21,8.0581e+05,1,0.2142,0.2142,0,0.05
0.25643,493.51,5.6963,-0.0492,-7.9246e-22,8.0576e+05,1,0.21556,0.21556,0,0.05
0.25662,493.5,5.7006,-0.049628,-5.6367e-22,8.0571e+05,1,0.21691,0.21691,0,0.05
0.25681,493.49,5.7048,-0.050057,-3.3489e-22,8.0566e+05,1,0.21827,0.21827,0,0.05
0.25701,493.48,5.709,-0.050486,-1.0611e-22,8.056e+05,1,0.21962,0.21962,0,0.05
0.25721,493.47,5.7135,-0.050926,1.0398e-42,8.0555e+05,1,0.22098,0.22098,0,0.05
0.25742,493.46,5.7181,-0.051377,6.5721e-43,8.0549e+05,1,0.22233,0.22233,0,0.05
0.25763,493.45,5.7227,-0.051828,9.5288e-44,8.0543e+05,1,0.22369,0.22369,0,0.05
0.25784,493.44,5.7274,-0.052278,0,8.0537e+05,1,0.22505,0.22505,0,0.05
0.25806,493.43,5.732,-0.052729,3.3631e-44,8.0531e+05,1,0.2264,0.2264,0,0.05
0.25827,493.42,5.7366,-0.053179,1.0636e-42,8.0526e+05,1,0.22776,0.22776,0,0.05
0.25848,493.41,5.7413,-0.05363,7.354e-42,8.052e+05,1,0.22911,0.22911,0,0.05
0.25869,493.4,5.7459,-0.054082,8.6585e-41,8.0514e+05,1,0.23047,0.23047,0,0.05
0.25892,493.38,5.7509,-0.054554,2.7488e-41,8.0508e+05,1,0.23182,0.23182,0,0.05
0.25914,493.37,5.7559,-0.055027,4.6986e-42,8.0501e+05,1,0.23318,0.23318,0,0.05
0.25937,493.36,5.7608,-0.055499,1.3452e-43,8.0495e+05,1,0.23454,0.23454,0,0.05
0.2596,493.35,5.7658,-0.055971,8.4078e-45,8.0489e+05,1,0.23589,0.23589,0,0.05
0.25983,493.34,5.7708,-0.056444,2.5251e-42,8.0482e+05,1,0.23725,0.23725,0,0.05
0.26005,493.33,5.7757,-0.056916,2.5634e-41,8.0476e+05,1,0.2386,0.2386,0,0.05
0.26028,493.32,5.7807,-0.057388,1.1482e-40,8.047e+05,1,0.23996,0.23996,0,0.05
0.26052,493.3,5.7859,-0.057873,2.2034e-21,8.0463e+05,1,0.24131,0.24131,0,0.05
0.26076,493.29,5.7912,-0.058367,5.8902e-21,8.0456e+05,1,0.24267,0.24267,0,0.05
0.261,493.28,5.7965,-0.058861,9.5769e-21,8.0449e+05,1,0.24403,0.24403,0,0.05
0.26124,493.27,5.8018,-0.059354,1.3264e-20,8.0443e+05,1,0.24538,0.24538,0,0.05
0.26149,493.25,5.8071,-0.059848,1.695e-20,8.0436e+05,1,0.24674,0.24674,0,0.05
0.26173,493.24,5.8124,-0.060341,2.0637e-20,8.0429e+05,1,0.24809,0.24809,0,0.05
0.26197,493.23,5.8177,-0.060835,2.4324e-20,8.0422e+05,1,0.24945,0.24945,0,0.05
0.26222,493.22,5.8231,-0.061331,2.7062e-20,8.0415e+05,1,0.2508,0.2508,0,0.05
0.26247,493.2,5.8287,-0.061846,2.3364e-20,8.0408e+05,1,0.25216,0.25216,0,0.05
0.26273,493.19,5.8344,-0.06236,1.9665e-20,8.0401e+05,1,0.25352,0.25352,0,0.05
0.26299,493.18,5.84,-0.062874,1.5966e-20,8.0393e+05,1,0.25487,0.25487,0,0.05
0.26325,493.16,5.8457,-0.063389,1.2267e-20,8.0386e+05,1,0.25623,0.25623,0,0.05
0.26351,493.15,5.8513,-0.063903,8.5683e-21,8.0379e+05,1,0.25758,0.25758,0,0.05
0.26377,493.14,5.857,-0.064418,4.8695e-21,8.0371e+05,1,0.25894,0.25894,0,0.05
0.26402,493.12,5.8627,-0.064932,1.1706e-21,8.0364e+05,1,0.26029,0.26029,0,0.05
0.26429,493.11,5.8686,-0.06546,-7.2844e-23,8.0356e+05,1,0.26165,0.26165,0,0.05
0.26457,493.1,5.8746,-0.065994,-4.6509e-23,8.0349e+05,1,0.26301,0.26301,0,0.05
0.26485,493.08,5.8806,-0.066528,-2.0174e-23,8.0341e+05,1,0.26436,0.26436,0,0.05
0.26512,493.07,5.8867,-0.067063,6.1607e-24,8.0333e+05,1,0.26572,0.26572,0,0.05
0.2654,493.05,5.8927,-0.067597,3.2495e-23,8.0325e+05,1,0.26707,0.26707,0,0.05
0.26567,493.04,5.8987,-0.068131,5.883e-23,8.0317e+05,1,0.26843,0.26843,0,0.05
0.26595,493.03,5.9048,-0.068666,8.5165e-23,8.0309e+05,1,0.26978,0.26978,0,0.05
0.26623,493.01,5.9109,-0.069204,-4.8531e-21,8.0301e+05,1,0.27114,0.27114,0,0.05
0.26652,493,5.9173,-0.069757,-3.0974e-20,8.0293e+05,1,0.2725,0.2725,0,0.05
0.26682,492.98,5.9237,-0.070311,-5.7096e-20,8.0284e+05,1,0.27385,0.27385,0,0.05
0.26711,492.97,5.9302,-0.070865,-8.3217e-20,8.0276e+05,1,0.27521,0.27521,0,0.05
0.26741,492.95,5.9366,-0.071418,-1.0934e-19,8.0268e+05,1,0.27656,0.27656,0,0.05
0.2677,492.93,5.943,-0.071972,-1.3546e-19,8.0259e+05,1,0.27792,0.27792,0,0.05
0.26799,492.92,5.9495,-0.072525,-1.6158e-19,8.0251e+05,1,0.27927,0.27927,0,0.05
0.26829,492.9,5.9559,-0.073079,-1.877e-19,8.0242e+05,1,0.28063,0.28063,0,0.05
0.2686,492.89,5.9627,-0.073645,-1.7606e-19,8.0233e+05,1,0.28199,0.28199,0,0.05
0.26891,492.87,5.9695,-0.074217,-1.4978e-19,8.0224e+05,1,0.28334,0.28334,0,0.05
0.26922,492.85,5.9764,-0.074789,-1.2349e-19,8.0215e+05,1,0.2847,0.2847,0,0.05
0.26954,492.84,5.9832,-0.07536,-9.7204e-20,8.0206e+05,1,0.28605,0.28605,0,0.05
0.26985,492.82,5.9901,-0.075932,-7.0919e-20,8.0197e+05,1,0.28741,0.28741,0,0.05
0.27017,492.81,5.997,-0.076504,-4.4634e-20,8.0188e+05,1,0.28876,0.28876,0,0.05
0.27048,492.79,6.0038,-0.077075,-1.8348e-20,8.0179e+05,1,0.29012,0.29012,0,0.05
0.2708,492.77,6.0108,-0.077651,1.6402e-20,8.017e+05,1,0.29148,0.29148,0,0.05
0.27113,492.75,6.0181,-0.07824,7.6365e-20,8.016e+05,1,0.29283,0.29283,0,0.05
0.27147,492.74,6.0254,-0.078828,1.3633e-19,8.015e+05,1,0.29419,0.29419,0,0.05
0.2718,492.72,6.0327,-0.079416,1.9629e-19,8.0141e+05,1,0.29554,0.29554,0,0.05
0.27214,492.7,6.04,-0.080005,2.5625e-19,8.0131e+05,1,0.2969,0.2969,0,0.05
0.27247,492.68,6.0473,-0.080593,3.1622e-19,8.0121e+05,1,0.29825,0.29825,0,0.05
0.2728,492.67,6.0546,-0.081182,3.7618e-19,8.0111e+05,1,0.29961,0.29961,0,0.05
0.27314,492.65,6.0619,-0.08177,4.3614e-19,8.0102e+05,1,0.30097,0.30097,0,0.05
0.27349,492.63,6.0696,-0.082371,4.02e-19,8.0091e+05,1,0.30232,0.30232,0,0.05
0.27385,492.61,6.0774,-0.082975,3.4164e-19,8.0081e+05,1,0.30368,0.30368,0,0.05
0.2742,492.59,6.0852,-0.083579,2.8128e-19,8.007e+05,1,0.30503,0.30503,0,0.05
0.27456,492.57,6.0929,-0.084182,2.2091e-19,8.006e+05,1,0.30639,0.30639,0,0.05
0.27491,492.55,6.1007,-0.084786,1.6055e-19,8.0049e+05,1,0.30774,0.30774,0,0.05
0.27527,492.54,6.1085,-0.08539,1.0018e-19,8.0039e+05,1,0.3091,0.3091,0,0.05
0.27562,492.52,6.1162,-0.085994,3.982e-20,8.0029e+05,1,0.31046,0.31046,0,0.05
0.27599,492.5,6.1242,-0.086602,-1.1091e-20,8.0018e+05,1,0.31181,0.31181,0,0.05
0.27637,492.48,6.1324,-0.08722,-4.1234e-20,8.0007e+05,1,0.31317,0.31317,0,0.05
0.27674,492.46,6.1407,-0.087837,-7.1376e-20,7.9995e+05,1,0.31452,0.31452,0,0.05
0.27712,492.44,6.149,-0.088455,-1.0152e-19,7.9984e+05,1,0.31588,0.31588,0,0.05
0.2775,492.42,6.1572,-0.089072,-1.3166e-19,7.9973e+05,1,0.31723,0.31723,0,0.05
0.27788,492.4,6.1655,-0.08969,-1.6181e-19,7.9962e+05,1,0.31859,0.31859,0,0.05
0.27826,492.38,6.1738,-0.090307,-1.9195e-19,7.995e+05,1,0.31995,0.31995,0,0.05
0.27864,492.35,6.182,-0.090925,-2.2209e-19,7.9939e+05,1,0.3213,0.3213,0,0.05
0.27904,492.33,6.1907,-0.091552,-2.0769e-19,7.9927e+05,1,0.32266,0.32266,0,0.05
0.27944,492.31,6.1995,-0.092181,-1.8503e-19,7.9915e+05,1,0.32401,0.32401,0,0.05
0.27984,492.29,6.2083,-0.09281,-1.6236e-19,7.9903e+05,1,0.32537,0.32537,0,0.05
0.28024,492.27,6.2171,-0.093439,-1.397e-19,7.9891e+05,1,0.32672,0.32672,0,0.05
0.28065,492.25,6.2258,-0.094069,-1.1703e-19,7.9879e+05,1,0.32808,0.32808,0,0.05
0.28105,492.22,6.2346,-0.094698,-9.4368e-20,7.9867e+05,1,0.32944,0.32944,0,0.05
0.28145,492.2,6.2434,-0.095327,-7.1705e-20,7.9855e+05,1,0.33079,0.33079,0,0.05
0.28186,492.18,6.2524,-0.09596,-5.7522e-20,7.9843e+05,1,0.33215,0.33215,0,0.05
0.28229,492.16,6.2617,-0.096598,-5.7522e-20,7.983e+05,1,0.3335,0.3335,0,0.05
0.28272,492.13,6.271,-0.097237,-5.7522e-20,7.9817e+05,1,0.33486,0.33486,0,0.05
0.28314,492.11,6.2803,-0.097876,-5.7522e-20,7.9804e+05,1,0.33621,0.33621,0,0.05
0.28357,492.09,6.2896,-0.098514,-5.7522e-20,7.9791e+05,1,0.33757,0.33757,0,0.05
